country,ind,size,er,profitability,post,sales_growth,cc,gas,post_gas,Alternative,alt_post_gas,post_alt
PL,Manufacturing,8.485061452008848,0.696259006029664,0.09653637676983907,0,0.407437105734632,-0.02121641611338539,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,8.530632478282744,0.7400165757303682,0.10223930224068357,1,0.26287089747931675,-0.0028243074250887327,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,8.483899041441685,0.7922733842403339,0.023873977259334152,1,-0.2190306684610474,0.002900160824050596,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,8.498574738708493,0.7706462956997364,0.006569583857756955,1,-0.16833479321521527,0.001390120898957251,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,6.861359446112436,0.4933756798203347,0.033988921756764684,0,0.029394960975638415,0.012314367577203748,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.911927562887851,0.49597831466637987,0.03015293059717322,0,-0.07237873124576494,-0.07428163207159796,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.84552874979693,0.5342588355486501,0.039423414602998925,0,0.20040570860696466,-0.008219633711452415,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.924166869087547,0.5384945309956155,0.06897762720267729,1,0.18515379625836406,0.0405238009088297,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,6.937114061221014,0.5759724760486078,0.08266216350066129,1,0.04103351454428531,-0.011171150964982444,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.094029015614519,0.48686119632920305,0.05455313624712804,1,0.0005374927106440963,0.04050130414432402,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.266348182460018,0.6031422874365792,0.060793788085633196,0,0.32592835315524654,0.006066370803098035,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.2848174832074415,0.5590663891165608,-0.013085778757814671,0,-0.20084136348063122,-0.005636778512611489,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.309474714141191,0.5953350928002826,0.05941546796289059,0,0.25326163094432075,-0.0011694141612282622,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.320961017626905,0.6236637171419953,0.09322557513084989,1,0.19069057982460497,0.00786072195247298,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.332886403748483,0.65211653095096,0.07584238631290156,1,0.021773190826655995,0.007782855358626567,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.427931449806556,0.6325232238260882,0.07364693126888756,1,0.056338298673263246,0.004979765209757408,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,3.466641742403125,0.6575603359455493,0.05307689906022666,0,-0.014751136611804922,-0.0018304960644334616,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,3.6995720836526793,0.6413306950284442,0.04842938412070245,0,-0.33891508483456245,0.002310406194386337,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,3.6062312718039835,0.7444537974855405,0.14695739538925245,0,-0.08025726216965899,0.005317833292109819,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,3.69381724314356,0.7794168864122593,0.1026667993432509,1,0.5150792072645325,0.006381187715534798,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,3.740783811764297,0.7956848876124469,0.029930455009375516,1,0.032505031061335135,0.05189312901139361,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,3.5308504298890133,0.7457031593125055,-0.16224050595848097,1,-0.2928477606881065,-0.05893522584320334,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,4.673389424965236,0.7649355501587894,0.06736409490005604,0,-0.09969136484505627,0.024007308619650395,0.5502458030797356,0.0,1,0.0,0
PL,Other,4.680889716027412,0.8244766654923702,0.08482747112157678,0,-0.010112497443239846,-0.016747618158042227,0.5502458030797356,0.0,1,0.0,0
PL,Other,4.845870707742628,0.7531639599415159,0.0788671058216863,0,0.10416649447470439,0.036832736914319625,0.5502458030797356,0.0,1,0.0,0
PL,Other,4.9462460951429055,0.6859846707336149,0.05319027914053724,1,0.13016497993891835,-0.04840662191268257,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,4.972109272921949,0.7238431106276545,0.0779250472871386,1,0.056490551791284975,0.0029009001322469205,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,4.906821729440647,0.7148932393553683,-0.055573223675938734,1,-0.314569619459595,0.013406683248920888,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.9296700917777425,0.5321215327639635,0.13840439660105594,0,0.06977869395146893,0.005231581007306876,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.968625547358275,0.5493249296268039,0.18153342259502284,0,0.10373695497494426,-0.03600310958031463,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,8.168150476351157,0.5017113174351362,0.21087355021457035,0,0.30020085863404866,0.025257504281930316,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,8.265172428025124,0.4996177443804821,0.22390761225204525,1,0.2893764285107791,0.025808555311236915,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,8.2039391932249,0.5171603260014647,0.18807130755411086,1,-0.12331564767946554,0.001606991816821976,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,8.347827345782498,0.45889599620942906,0.17033878227908078,1,-0.01429558830208009,-0.011432101312032516,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.049535322397396,0.5659234376621783,0.05337378159824117,0,0.07752837600343979,-0.024773543307086615,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.037625066313594,0.6477415689298324,0.09396581975998874,0,-0.07919867659991549,0.005548268996688024,0.5502458030797356,0.0,1,0.0,0
