fic,costat,datafmt,indfmt,consol,gvkey,datadate,sic,at,capx,ebit,revt,teq
ROU,A,HIST_STD,INDL,C,291988,2021-12-31,2000,79.3240,13.3150,1.1610,107.4550,38.5840
ROU,A,HIST_STD,INDL,C,291988,2022-12-31,2000,81.0240,,2.8450,142.9370,40.7120
ROU,A,HIST_STD,INDL,C,291988,2023-12-31,2000,83.9960,,5.3770,133.2160,44.5580
ROU,A,HIST_STD,INDL,C,291988,2024-12-31,2000,87.7880,10.3020,4.1890,159.6510,47.3120
ROU,A,HIST_STD,INDL,C,291989,2018-12-31,3714,129.4690,11.6040,-1.1230,96.0440,64.0710
ROU,A,HIST_STD,INDL,C,291989,2019-12-31,3714,128.7320,3.3800,-1.7360,103.6600,62.0840
ROU,A,HIST_STD,INDL,C,291989,2020-12-31,3714,90.9840,1.6250,-14.2590,75.3370,30.6050
ROU,A,HIST_STD,INDL,C,291989,2021-12-31,3714,105.8790,5.3010,-6.5590,93.5530,50.6410
ROU,A,HIST_STD,INDL,C,291989,2022-12-31,3714,112.2920,1.8600,4.2500,135.2490,53.2930
ROU,A,HIST_STD,INDL,C,291989,2023-12-31,3714,115.3740,2.2490,11.0690,130.2050,62.3870
ROU,A,HIST_STD,INDL,C,291989,2024-12-31,3714,103.2570,2.4920,3.0240,104.7100,62.7500
ROU,I,HIST_STD,INDL,C,291990,2018-12-31,1600,56.9570,,-12.3440,0.3180,25.7120
ROU,I,HIST_STD,INDL,C,291990,2019-12-31,1600,54.0330,,-1.7780,0.0640,24.0800
ROU,I,HIST_STD,INDL,C,291990,2020-12-31,1600,35.1950,,-1.3140,0.0750,8.8680
ROU,A,HIST_STD,INDL,C,291991,2018-12-31,5150,75.7050,0.3930,-0.2230,48.9160,61.4710
ROU,A,HIST_STD,INDL,C,291991,2019-12-31,5150,84.8300,11.4570,0.6000,64.4820,62.5260
ROU,A,HIST_STD,INDL,C,291991,2020-12-31,5150,82.2070,2.2490,-3.8770,52.3930,53.9790
ROU,A,HIST_STD,INDL,C,291991,2021-12-31,5150,80.5010,,-5.1790,35.3930,69.1430
ROU,A,HIST_STD,INDL,C,291991,2022-12-31,5150,25.3360,,-3.2280,2.6520,22.9420
ROU,A,HIST_STD,INDL,C,291991,2023-12-31,5150,17.7450,,-2.3120,0.1710,14.4470
ROU,A,HIST_STD,INDL,C,291991,2024-12-31,5150,11.7650,,-1.8340,0.0000,8.2730
ROU,A,HIST_STD,FS,C,293097,2018-12-31,6512,94.3390,,-0.8320,5.1090,86.5830
ROU,A,HIST_STD,FS,C,293097,2019-12-31,6512,89.1060,,-5.0550,1.6050,81.5240
ROU,A,HIST_STD,FS,C,293097,2020-12-31,6512,86.7280,,-2.3300,1.6110,79.1440
ROU,A,HIST_STD,FS,C,293097,2021-12-31,6512,84.2320,,-4.5390,11.7330,77.4600
ROU,A,HIST_STD,FS,C,293097,2022-12-31,6512,132.2700,,-4.0940,1.2410,73.3660
ROU,A,HIST_STD,FS,C,293097,2023-12-31,6512,60.5620,,36.6000,69.7280,54.9190
ROU,A,HIST_STD,FS,C,293097,2024-12-31,6512,86.6120,,4.9650,2.0670,86.4000
ROU,A,HIST_STD,INDL,C,293111,2018-12-31,3612,17.0010,,0.5070,0.9970,15.4410
ROU,A,HIST_STD,INDL,C,293111,2019-12-31,3612,17.0100,,0.1800,0.5710,15.5950
ROU,A,HIST_STD,INDL,C,293111,2020-12-31,3612,15.5590,,-0.3390,0.5560,14.9380
ROU,A,HIST_STD,INDL,C,293111,2021-12-31,3612,15.5540,,0.0810,0.5420,15.0360
ROU,A,HIST_STD,INDL,C,293111,2022-12-31,3612,15.5770,,0.0090,0.5640,15.0400
ROU,A,HIST_STD,INDL,C,293111,2023-12-31,3612,15.6290,,0.0550,0.6880,15.0960
ROU,A,HIST_STD,INDL,C,293111,2024-12-31,3612,15.4470,,-0.5810,0.7400,14.5140
ROU,A,HIST_STD,INDL,C,293117,2018-12-31,2800,57.1600,2.0060,-5.7030,26.7740,38.5770
ROU,A,HIST_STD,INDL,C,297646,2018-12-31,2300,34.8730,,-0.3450,40.5990,27.6090
ROU,A,HIST_STD,INDL,C,297646,2019-12-31,2300,30.8320,1.0760,-4.8580,38.6970,19.6950
ROU,A,HIST_STD,INDL,C,297646,2020-12-31,2300,36.3840,0.0750,-5.0220,33.0680,26.4430
ROU,A,HIST_STD,INDL,C,297646,2021-12-31,2300,34.1250,0.5380,-3.7010,20.1340,24.4590
ROU,A,HIST_STD,INDL,C,297646,2022-12-31,2300,34.5140,0.1410,0.7270,26.2130,25.0000
ROU,A,HIST_STD,INDL,C,297646,2023-12-31,2300,32.5870,0.1040,0.4060,23.2140,25.2670
ROU,A,HIST_STD,INDL,C,297646,2024-12-31,2300,31.4660,,-0.5380,11.8090,24.5970
ROU,A,HIST_STD,INDL,C,297965,2018-12-31,3440,7.3890,,-0.5500,3.9730,6.7020
ROU,A,HIST_STD,INDL,C,297965,2019-12-31,3440,6.5930,0.1120,-0.5300,3.1820,6.1920
ROU,A,HIST_STD,INDL,C,297965,2020-12-31,3440,8.0460,0.1400,1.3590,2.6690,7.5190
ROU,A,HIST_STD,INDL,C,297965,2021-12-31,3440,8.1530,0.0710,0.8810,3.2670,7.6950
ROU,A,HIST_STD,INDL,C,297965,2022-12-31,3440,8.4290,0.5980,0.7450,3.3780,7.8270
ROU,A,HIST_STD,INDL,C,312646,2018-12-31,3720,888.3090,6.8490,-14.5220,84.4840,396.1770
ROU,A,HIST_STD,INDL,C,312646,2019-12-31,3720,903.0880,11.6640,-44.4530,88.6140,341.2140
ROU,A,HIST_STD,INDL,C,312646,2020-12-31,3720,930.2840,32.8760,-58.6420,83.6030,285.3620
ROU,A,HIST_STD,INDL,C,312646,2021-12-31,3720,1014.0840,,-58.0420,51.9800,300.9370
ROU,A,HIST_STD,INDL,C,312646,2022-12-31,3720,979.1130,,-60.0830,69.2150,243.7760
ROU,A,HIST_STD,INDL,C,312646,2023-12-31,3720,922.0340,,-162.4750,40.1040,102.6060
ROU,A,HIST_STD,FS,C,312649,2018-12-31,6510,12.7620,,1.2210,2.3310,11.0810
ROU,A,HIST_STD,FS,C,312649,2019-12-31,6510,11.5770,,-0.6920,1.0330,8.3190
ROU,A,HIST_STD,FS,C,312649,2020-12-31,6510,11.0140,,-0.3860,0.7300,7.9330
ROU,A,HIST_STD,FS,C,312649,2021-12-31,6510,8.8870,,2.6280,3.6640,7.3130
ROU,A,HIST_STD,FS,C,312649,2022-12-31,6510,11.2910,,2.0440,2.5520,9.3570
ROU,A,HIST_STD,FS,C,312649,2023-12-31,6510,7.9760,,0.3420,0.7970,6.3940
ROU,A,HIST_STD,FS,C,312649,2024-12-31,6510,7.0880,,-0.4730,0.2260,5.9210
ROU,A,HIST_STD,INDL,C,312657,2018-12-31,5411,127.3360,,14.7080,32.6410,116.9700
ROU,A,HIST_STD,INDL,C,312657,2019-12-31,5411,120.3380,,16.4710,33.3130,110.5680
ROU,A,HIST_STD,INDL,C,312657,2020-12-31,5411,108.8890,,13.0510,31.6240,99.2740
ROU,A,HIST_STD,INDL,C,312657,2021-12-31,5411,131.3760,,12.3830,33.7650,121.5760
ROU,A,HIST_STD,INDL,C,312657,2022-12-31,5411,142.6280,,14.4560,34.3460,133.7940
ROU,A,HIST_STD,INDL,C,312657,2023-12-31,5411,157.5260,,16.3190,36.2460,149.1360
ROU,A,HIST_STD,INDL,C,312657,2024-12-31,5411,172.8610,,15.9540,36.2590,164.3280
ROU,A,HIST_STD,INDL,C,312659,2018-12-31,5812,115.7250,0.5540,-1.3850,22.8700,98.5750
ROU,A,HIST_STD,INDL,C,312659,2019-12-31,5812,114.7760,0.7030,0.5990,26.5750,97.2990
ROU,A,HIST_STD,INDL,C,312659,2020-12-31,5812,96.3160,0.2320,-5.8030,8.3310,82.3760
ROU,A,HIST_STD,INDL,C,312659,2021-12-31,5812,95.4520,0.0760,1.3020,13.3500,88.2970
ROU,A,HIST_STD,INDL,C,312659,2022-12-31,5812,100.4290,0.0160,1.3490,20.3920,92.7550
ROU,A,HIST_STD,INDL,C,312659,2023-12-31,5812,104.1720,0.0040,1.0820,3.4850,28.4870
ROU,A,HIST_STD,INDL,C,312659,2024-12-31,5812,24.8000,0.0100,-1.4850,1.9940,23.0960
ROU,A,HIST_STD,INDL,C,312662,2018-12-31,1600,78.7030,,-0.6790,16.8450,52.4490
ROU,A,HIST_STD,INDL,C,312662,2019-12-31,1600,77.3610,0.0070,0.9500,10.9050,51.0440
ROU,A,HIST_STD,INDL,C,312662,2020-12-31,1600,72.9470,0.0020,-1.0500,6.6380,50.9220
ROU,A,HIST_STD,INDL,C,312662,2021-12-31,1600,44.8540,0.0020,-7.2860,1.6600,37.2780
ROU,A,HIST_STD,INDL,C,312662,2022-12-31,1600,43.6240,0.3590,0.3150,6.3580,36.0510
ROU,A,HIST_STD,INDL,C,312662,2023-12-31,1600,62.3890,4.5980,1.0080,31.7740,36.3300
ROU,A,HIST_STD,INDL,C,312662,2024-12-31,1600,71.1260,2.2790,2.0330,53.5890,40.3510
ROU,A,HIST_STD,INDL,C,314116,2018-12-31,5122,294.3960,0.9880,2.0370,464.0440,46.6120
ROU,A,HIST_STD,INDL,C,314116,2019-12-31,5122,260.3700,0.7980,-1.1610,446.4110,49.0620
ROU,A,HIST_STD,INDL,C,314116,2020-12-31,5122,244.4630,0.0800,2.9200,441.4780,79.8310
ROU,A,HIST_STD,INDL,C,314116,2021-12-31,5122,251.0730,0.0370,8.2780,477.1030,68.2240
ROU,A,HIST_STD,INDL,C,314116,2022-12-31,5122,286.2050,0.0380,6.4330,535.8510,68.4330
ROU,A,HIST_STD,INDL,C,314116,2023-12-31,5122,315.7620,1.3830,6.7630,593.3590,70.8600
ROU,A,HIST_STD,INDL,C,314116,2024-12-31,5122,376.1230,1.7900,12.6430,743.7910,75.0290
ROU,A,HIST_STD,INDL,C,314800,2018-12-31,3310,59.1350,2.1480,2.1380,93.3280,48.9700
ROU,A,HIST_STD,INDL,C,314800,2019-12-31,3310,50.8490,1.4180,-3.6860,74.4680,45.4740
ROU,A,HIST_STD,INDL,C,314800,2020-12-31,3310,45.0070,0.2210,-5.3030,45.3190,40.1980
ROU,A,HIST_STD,INDL,C,314800,2021-12-31,3310,50.1400,0.6970,0.4010,74.3830,40.7050
ROU,A,HIST_STD,INDL,C,314800,2022-12-31,3310,67.0010,3.1810,4.9760,111.1290,45.0700
ROU,A,HIST_STD,INDL,C,314800,2023-12-31,3310,59.4090,5.1880,3.7730,101.2800,48.4530
ROU,A,HIST_STD,INDL,C,314800,2024-12-31,3310,49.9330,0.4990,-4.9570,62.8110,43.7970
ROU,I,HIST_STD,INDL,C,314814,2018-12-31,3612,92.2880,2.0180,-3.1400,118.3660,-18.0730
ROU,I,HIST_STD,INDL,C,314814,2019-12-31,3612,143.5610,6.6690,1.3520,153.7470,-19.9220
ROU,I,HIST_STD,INDL,C,314814,2020-12-31,3612,153.3090,2.5290,4.4260,203.2930,2.0950
ROU,A,HIST_STD,INDL,C,315028,2018-12-31,2300,34.7550,,3.6190,10.2700,33.0620
ROU,A,HIST_STD,INDL,C,315028,2019-12-31,2300,35.1920,,0.2420,10.4460,33.4280
ROU,A,HIST_STD,INDL,C,315028,2020-12-31,2300,36.2010,6.8260,0.9790,9.6490,34.2680
ROU,A,HIST_STD,INDL,C,315028,2021-12-31,2300,42.5220,0.1940,1.2450,10.9710,35.2850
ROU,A,HIST_STD,INDL,C,315028,2022-12-31,2300,101.9690,0.2000,4.5970,15.2290,39.9650
ROU,A,HIST_STD,INDL,C,315028,2023-12-31,2300,119.7520,0.0290,2.0610,15.9950,41.7790
ROU,A,HIST_STD,INDL,C,315028,2024-12-31,2300,49.2170,,6.0410,16.3070,47.1740
ROU,A,HIST_STD,INDL,C,315053,2018-12-31,3440,144.2620,15.1770,-14.4710,17.2080,109.0250
ROU,A,HIST_STD,INDL,C,315053,2019-12-31,3440,147.7180,0.0660,-10.2980,23.2120,99.8980
ROU,A,HIST_STD,INDL,C,315053,2020-12-31,3440,113.7280,,10.1090,18.2860,82.1650
ROU,A,HIST_STD,INDL,C,315053,2021-12-31,3440,114.7850,,7.4730,9.6250,89.1240
ROU,A,HIST_STD,INDL,C,315053,2022-12-31,3440,121.3410,,-0.1140,15.0460,103.5160
ROU,A,HIST_STD,INDL,C,315053,2023-12-31,3440,121.4590,0.1720,0.3460,8.7340,103.4840
ROU,A,HIST_STD,INDL,C,315053,2024-12-31,3440,121.6930,,0.0080,8.7630,103.5150
ROU,A,HIST_STD,INDL,C,315967,2018-12-31,1000,9.8050,0.2180,0.1840,20.6750,4.4100
ROU,A,HIST_STD,INDL,C,315967,2019-12-31,1000,9.4380,0.3410,-0.0780,22.4730,4.7030
ROU,A,HIST_STD,INDL,C,315967,2020-12-31,1000,8.1970,0.2080,-0.2670,17.7760,4.8650
ROU,A,HIST_STD,INDL,C,315967,2021-12-31,1000,9.7940,0.0790,1.9700,31.6480,6.9220
ROU,A,HIST_STD,INDL,C,315967,2022-12-31,1000,7.4420,,0.9750,26.0700,4.7790
ROU,A,HIST_STD,INDL,C,315967,2023-12-31,1000,11.6850,,2.1000,18.1480,6.3660
ROU,A,HIST_STD,INDL,C,315967,2024-12-31,1000,21.5080,,2.0680,22.5920,8.3550
ROU,A,HIST_STD,INDL,C,315975,2018-12-31,1700,4.7250,,-0.0230,4.8120,3.7400
ROU,A,HIST_STD,INDL,C,315975,2019-12-31,1700,6.0480,,0.5470,5.8980,4.8830
ROU,A,HIST_STD,INDL,C,315975,2020-12-31,1700,5.6790,,0.0470,5.1420,4.8650
ROU,A,HIST_STD,INDL,C,315975,2021-12-31,1700,5.6810,,0.6120,5.3650,5.2580
ROU,A,HIST_STD,INDL,C,315975,2022-12-31,1700,5.3110,,-0.1070,4.3280,5.0550
ROU,A,HIST_STD,INDL,C,315975,2023-12-31,1700,5.1090,,-0.4320,3.9440,4.6150
ROU,A,HIST_STD,INDL,C,315975,2024-12-31,1700,4.6960,,-0.2980,3.5930,4.3940
ROU,A,HIST_STD,INDL,C,315977,2018-12-31,1381,80.2390,,10.8780,99.8870,47.9690
ROU,A,HIST_STD,INDL,C,315977,2019-12-31,1381,93.1570,4.0760,12.8710,133.1620,54.9680
ROU,A,HIST_STD,INDL,C,315977,2020-12-31,1381,80.5150,1.3100,4.7430,86.5220,58.6320
ROU,A,HIST_STD,INDL,C,315977,2021-12-31,1381,82.7920,0.2570,-6.3950,66.8470,53.9040
ROU,A,HIST_STD,INDL,C,315977,2022-12-31,1381,96.7810,0.5360,26.8580,154.6420,59.2730
ROU,A,HIST_STD,INDL,C,315977,2023-12-31,1381,142.4590,29.7420,20.8720,140.3220,68.2800
ROU,A,HIST_STD,INDL,C,315977,2024-12-31,1381,168.1210,16.9730,19.7500,167.3330,76.9090
ROU,A,HIST_STD,INDL,C,316126,2018-12-31,3560,44.4800,0.4720,0.0110,1.3660,43.1140
ROU,A,HIST_STD,INDL,C,316126,2019-12-31,3560,43.5380,0.2120,-0.1260,1.1460,41.7170
ROU,A,HIST_STD,INDL,C,316126,2020-12-31,3560,40.0650,,-1.7080,1.2680,38.2290
ROU,A,HIST_STD,INDL,C,316126,2021-12-31,3560,9.3480,,-0.6950,1.0780,7.1600
ROU,A,HIST_STD,INDL,C,316126,2022-12-31,3560,16.0980,,-0.8760,0.7160,13.4770
ROU,A,HIST_STD,INDL,C,316126,2023-12-31,3560,11.5200,,-0.4090,0.5810,7.7440
ROU,I,HIST_STD,INDL,C,212837,2018-12-31,3310,1778.2560,98.1100,117.4140,1396.6460,670.7880
ROU,I,HIST_STD,INDL,C,212837,2019-12-31,3310,1805.3870,106.6910,5.8860,1164.6000,667.2320
ROU,A,HIST_STD,INDL,C,213540,2018-12-31,1381,178.2540,10.7950,11.1810,141.5460,147.0630
ROU,A,HIST_STD,INDL,C,213540,2019-12-31,1381,172.7710,2.5020,4.9870,120.7360,144.7990
ROU,A,HIST_STD,INDL,C,213540,2020-12-31,1381,159.1610,0.8470,2.5360,101.1920,142.3700
ROU,A,HIST_STD,INDL,C,213540,2021-12-31,1381,141.3050,1.9630,-2.8020,59.8280,122.8030
ROU,A,HIST_STD,INDL,C,213540,2022-12-31,1381,128.6180,3.5950,10.7600,134.2090,110.2090
ROU,A,HIST_STD,INDL,C,213540,2023-12-31,1381,106.5560,3.0330,-2.6530,69.9950,99.7340
ROU,A,HIST_STD,INDL,C,213540,2024-12-31,1381,138.6090,11.7060,4.4290,133.7850,97.8080
ROU,I,HIST_STD,INDL,C,218400,2018-12-31,2800,704.6040,16.3160,-35.4990,1142.0350,-203.3610
ROU,I,HIST_STD,INDL,C,218400,2019-12-31,2800,390.1660,0.3000,-33.9000,71.9460,-2029.3410
ROU,A,HIST_STD,FS,C,223393,2018-12-31,6552,647.5530,,39.0030,125.9090,446.8080
ROU,A,HIST_STD,FS,C,223393,2019-12-31,6552,901.9720,,186.1690,301.6310,583.9410
ROU,A,HIST_STD,FS,C,223393,2020-12-31,6552,987.8890,,93.0070,266.7580,640.8280
ROU,A,HIST_STD,FS,C,223393,2021-12-31,6552,1204.4120,,98.4380,227.9390,716.8540
ROU,A,HIST_STD,FS,C,223393,2022-12-31,6552,1443.3620,,110.8680,302.8350,889.6200
ROU,A,HIST_STD,FS,C,223393,2023-12-31,6552,1478.3190,,57.5380,229.5900,917.5900
ROU,A,HIST_STD,FS,C,223393,2024-12-31,6552,1412.4520,,71.6690,336.3610,965.0360
ROU,A,HIST_STD,INDL,C,247771,2018-12-31,3630,15.7230,0.1750,-0.7290,18.2260,12.0850
ROU,A,HIST_STD,INDL,C,247771,2019-12-31,3630,12.2380,0.0760,-1.3770,12.1710,10.6780
ROU,A,HIST_STD,INDL,C,247771,2020-12-31,3630,11.0530,,-0.5260,10.6020,8.8920
ROU,A,HIST_STD,INDL,C,247771,2021-12-31,3630,11.1950,,0.4100,18.5040,8.5490
ROU,A,HIST_STD,INDL,C,247771,2022-12-31,3630,13.9760,0.0080,2.8760,19.9840,10.5400
ROU,A,HIST_STD,INDL,C,247771,2023-12-31,3630,14.0500,,0.0130,12.1190,10.4680
ROU,A,HIST_STD,INDL,C,247771,2024-12-31,3630,8.5830,,-1.2870,11.0060,6.2650
ROU,A,HIST_STD,INDL,C,254428,2018-12-31,5171,541.9000,23.1490,3.6390,145.9650,448.3940
ROU,A,HIST_STD,INDL,C,254428,2019-12-31,5171,555.2360,34.8810,7.1850,168.0300,440.2480
ROU,A,HIST_STD,INDL,C,254428,2020-12-31,5171,565.7720,23.7590,8.4560,191.8320,442.9690
ROU,A,HIST_STD,INDL,C,254428,2021-12-31,5171,594.3070,26.3120,8.7990,212.1530,452.8580
ROU,A,HIST_STD,INDL,C,254428,2022-12-31,5171,665.6920,54.4720,15.1510,302.6140,460.3210
ROU,A,HIST_STD,INDL,C,254428,2023-12-31,5171,833.0740,93.5610,23.9610,349.9030,564.6050
ROU,A,HIST_STD,INDL,C,254428,2024-12-31,5171,883.7050,71.9380,37.4190,473.9870,576.0880
ROU,I,HIST_STD,INDL,C,259100,2018-12-31,3530,,,,,28.5030
ROU,I,HIST_STD,INDL,C,259100,2019-12-31,3530,,,,,31.2000
ROU,I,HIST_STD,INDL,C,259100,2020-12-31,3530,,,,,22.8980
ROU,A,HIST_STD,INDL,C,291961,2018-12-31,2810,1196.0400,652.1380,49.9360,295.4380,323.7830
ROU,A,HIST_STD,INDL,C,291961,2019-12-31,2810,1175.5260,27.6570,58.1150,1280.6220,280.9380
ROU,A,HIST_STD,INDL,C,291961,2020-12-31,2810,1228.7440,60.6240,206.7550,1192.0480,374.2330
ROU,A,HIST_STD,INDL,C,291961,2021-12-31,2810,1556.3760,72.0450,638.0600,2260.8350,869.3940
ROU,A,HIST_STD,INDL,C,291961,2022-12-31,2810,2859.9050,164.7520,283.5030,2263.5840,1813.2930
ROU,A,HIST_STD,INDL,C,291961,2023-12-31,2810,2731.3210,231.0000,28.5320,1404.3880,1733.2530
ROU,A,HIST_STD,INDL,C,291961,2024-12-31,2810,3072.6500,85.8740,17.4620,1502.6880,2040.7760
ROU,I,HIST_STD,INDL,C,291969,2018-02-28,2060,522.1720,10.6090,58.8270,814.6620,148.6830
ROU,A,HIST_STD,INDL,C,291971,2018-12-31,3533,51.1840,0.0120,1.5080,7.5310,12.5030
ROU,A,HIST_STD,INDL,C,291971,2019-12-31,3533,36.6190,,-0.2700,13.5170,17.1640
ROU,A,HIST_STD,INDL,C,291971,2020-12-31,3533,28.0710,0.0080,-4.9040,21.3460,10.6510
ROU,A,HIST_STD,INDL,C,291971,2021-12-31,3533,24.5490,0.1240,-5.4320,11.4350,5.1040
ROU,A,HIST_STD,INDL,C,291971,2022-12-31,3533,38.9460,1.1930,0.7460,32.4020,5.7910
ROU,A,HIST_STD,INDL,C,291971,2023-12-31,3533,47.6330,,1.4230,30.9730,7.0980
ROU,A,HIST_STD,INDL,C,291971,2024-12-31,3533,66.7450,,1.7070,20.2950,8.6670
ROU,A,HIST_STD,INDL,C,291972,2018-12-31,3060,140.7300,3.3030,13.1980,169.8200,82.5450
ROU,A,HIST_STD,INDL,C,291972,2019-12-31,3060,138.3230,1.9310,16.0680,181.8000,89.8820
ROU,A,HIST_STD,INDL,C,291972,2020-12-31,3060,125.0420,1.1760,13.2490,132.3020,86.2000
ROU,A,HIST_STD,INDL,C,291972,2021-12-31,3060,137.3010,,14.5300,173.1020,87.5360
ROU,A,HIST_STD,INDL,C,291972,2022-12-31,3060,136.9030,3.0170,15.7720,201.1460,93.5310
ROU,A,HIST_STD,INDL,C,291972,2023-12-31,3060,131.8240,1.3070,10.5170,163.3290,99.0080
ROU,A,HIST_STD,INDL,C,291972,2024-12-31,3060,114.1690,5.2400,1.9510,145.2670,92.3970
ROU,A,HIST_STD,INDL,C,291973,2018-12-31,4700,56.5980,0.0580,-0.3620,47.6810,38.9660
ROU,A,HIST_STD,INDL,C,291973,2019-12-31,4700,59.4780,1.1410,10.9950,66.9930,49.6800
ROU,A,HIST_STD,INDL,C,291973,2020-12-31,4700,94.1180,1.4320,33.8670,55.7100,80.4240
ROU,A,HIST_STD,INDL,C,291973,2021-12-31,4700,98.0340,4.6870,7.4400,66.3290,83.8160
ROU,A,HIST_STD,INDL,C,291973,2022-12-31,4700,115.7100,3.5530,19.2110,53.1380,94.2480
ROU,A,HIST_STD,INDL,C,291973,2023-12-31,4700,118.3440,0.8160,9.8020,64.6230,104.2350
ROU,A,HIST_STD,INDL,C,291973,2024-12-31,4700,182.1740,1.8110,16.3170,88.9110,120.2720
ROU,I,HIST_STD,INDL,C,291977,2020-12-31,3250,378.1260,2.7020,41.1120,117.0980,332.0150
ROU,I,HIST_STD,INDL,C,291977,2021-12-31,3250,435.6580,22.0660,73.2310,259.1170,391.3810
ROU,I,HIST_STD,INDL,C,291977,2022-12-31,3250,542.8460,52.2770,110.1080,302.6310,480.6800
ROU,A,HIST_STD,INDL,C,293117,2019-12-31,2800,51.5110,0.7730,-4.5580,22.4940,35.0010
ROU,A,HIST_STD,INDL,C,293117,2020-12-31,2800,47.1300,0.2330,-4.8820,21.9790,29.8630
ROU,A,HIST_STD,INDL,C,293117,2021-12-31,2800,56.4550,0.1740,1.7180,42.6710,38.3940
ROU,A,HIST_STD,INDL,C,293117,2022-12-31,2800,50.8150,0.2300,-1.6490,38.5530,36.9100
ROU,A,HIST_STD,INDL,C,293117,2023-12-31,2800,43.5340,0.0850,-10.4450,14.5960,26.6210
ROU,A,HIST_STD,INDL,C,293117,2024-12-31,2800,43.8790,0.1190,-8.1110,2.7570,24.8990
ROU,A,HIST_STD,INDL,C,293125,2018-12-31,3460,58.8370,,-12.3640,32.2580,-3.3350
ROU,A,HIST_STD,INDL,C,293125,2019-12-31,3460,60.4850,,-10.0950,26.8970,-13.6170
ROU,A,HIST_STD,INDL,C,293125,2020-12-31,3460,53.8080,,-7.0940,19.7440,-20.9730
ROU,A,HIST_STD,INDL,C,293125,2021-12-31,3460,28.1610,,-5.7450,18.3510,-26.6550
ROU,A,HIST_STD,INDL,C,293125,2022-12-31,3460,31.6030,0.1030,-6.8570,12.8250,-33.5960
ROU,A,HIST_STD,INDL,C,293125,2023-12-31,3460,25.8060,,-6.8180,4.4410,-40.5030
ROU,A,HIST_STD,INDL,C,293125,2024-12-31,3460,24.3640,,-2.7280,0.4370,-45.2360
ROU,I,HIST_STD,FS,C,294665,2018-12-31,6500,193.0170,,2.9790,23.0680,146.6830
ROU,A,HIST_STD,FS,C,294941,2018-12-31,6200,214.1320,,13.3530,42.8730,120.4260
ROU,A,HIST_STD,FS,C,294941,2019-12-31,6200,217.6280,,8.5270,38.5210,149.9490
ROU,A,HIST_STD,FS,C,294941,2020-12-31,6200,211.4500,,7.9600,45.4890,148.8540
ROU,A,HIST_STD,FS,C,294941,2021-12-31,6200,189.5640,,7.2380,48.7420,145.3250
ROU,A,HIST_STD,FS,C,294941,2022-12-31,6200,198.0110,,13.2260,60.0190,154.2270
ROU,A,HIST_STD,FS,C,294941,2023-12-31,6200,238.1390,,31.1610,89.8900,177.8420
ROU,A,HIST_STD,FS,C,294941,2024-12-31,6200,241.0720,,17.0230,85.2960,181.5090
ROU,A,HIST_STD,INDL,C,296860,2018-12-31,5912,490.4240,16.3550,11.5930,581.7050,183.1350
ROU,A,HIST_STD,INDL,C,296860,2019-12-31,5912,674.4410,26.9800,8.7010,720.2080,188.5890
ROU,A,HIST_STD,INDL,C,296860,2020-12-31,5912,651.1650,12.0350,10.5530,716.2750,201.8720
ROU,A,HIST_STD,INDL,C,296860,2021-12-31,5912,667.3370,17.6410,17.1100,776.6860,219.5900
ROU,A,HIST_STD,INDL,C,296860,2022-12-31,5912,770.2520,10.4340,9.2560,912.7410,233.4920
ROU,A,HIST_STD,INDL,C,296860,2023-12-31,5912,807.7750,13.5910,20.0210,1006.3590,251.8520
ROU,A,HIST_STD,INDL,C,296860,2024-12-31,5912,947.7610,10.8680,24.4160,1191.0660,259.3440
ROU,A,HIST_STD,INDL,C,297622,2018-12-31,3250,63.1190,0.0580,4.5230,32.1590,34.0690
ROU,A,HIST_STD,INDL,C,297622,2019-12-31,3250,68.7900,0.4930,10.2010,40.8800,41.6420
ROU,A,HIST_STD,INDL,C,297622,2020-12-31,3250,75.1920,1.1520,17.1160,52.4760,53.8420
ROU,A,HIST_STD,INDL,C,297622,2021-12-31,3250,88.1820,0.6130,20.9430,58.9440,68.5010
ROU,A,HIST_STD,INDL,C,297622,2022-12-31,3250,108.8920,2.2150,33.6000,84.5030,91.5840
ROU,A,HIST_STD,INDL,C,297622,2023-12-31,3250,117.6570,2.5980,20.2160,56.4420,99.8190
ROU,A,HIST_STD,INDL,C,297622,2024-12-31,3250,128.2240,3.3470,35.9210,92.3000,114.3460
ROU,A,HIST_STD,INDL,C,297965,2023-12-31,3440,7.8680,0.2720,-0.4790,3.2040,7.3930
ROU,A,HIST_STD,INDL,C,297965,2024-12-31,3440,8.1230,0.0210,0.0560,4.3460,7.4390
ROU,A,HIST_STD,INDL,C,297966,2018-12-31,3420,17.2410,,0.4200,1.8870,15.7740
ROU,A,HIST_STD,INDL,C,297966,2019-12-31,3420,17.1280,,0.2310,1.9080,16.0460
ROU,A,HIST_STD,INDL,C,297966,2020-12-31,3420,17.8260,,0.5890,1.9130,16.7410
ROU,A,HIST_STD,INDL,C,297966,2021-12-31,3420,18.2530,,0.4460,1.9210,17.1730
ROU,A,HIST_STD,INDL,C,297966,2022-12-31,3420,18.9850,,1.0190,1.9200,18.1710
ROU,A,HIST_STD,INDL,C,297966,2023-12-31,3420,20.5720,,1.2170,2.5990,19.6370
ROU,A,HIST_STD,INDL,C,297966,2024-12-31,3420,15.4820,,1.4920,2.8570,13.2880
