fic,costat,datafmt,indfmt,consol,gvkey,datadate,sic,at,capx,ebit,revt,teq
POL,A,HIST_STD,FS,C,318699,2023-06-30,6200,193.9710,,-7.3540,62.3830,175.3380
POL,A,HIST_STD,FS,C,318699,2024-06-30,6200,201.7330,,2.3980,77.4340,180.5390
POL,A,HIST_STD,FS,C,318736,2018-12-31,6799,1.1260,,-1.5210,0.3660,-0.1890
POL,A,HIST_STD,FS,C,318736,2019-12-31,6799,0.4550,,-0.5010,1.4020,-0.5470
POL,A,HIST_STD,FS,C,318736,2020-12-31,6799,6.1440,,-2.3670,0.2980,4.9380
POL,A,HIST_STD,FS,C,318736,2021-12-31,6799,2.8090,,-6.0060,-0.3590,-1.1700
POL,A,HIST_STD,INDL,C,318737,2018-12-31,3812,90.2130,21.6340,12.2260,37.4170,54.2210
POL,A,HIST_STD,INDL,C,318737,2019-12-31,3812,127.7180,32.0110,14.0170,42.8890,68.0630
POL,A,HIST_STD,INDL,C,318737,2020-12-31,3812,167.0620,8.5030,20.3320,53.4510,100.5820
POL,A,HIST_STD,INDL,C,318737,2021-12-31,3812,218.9970,29.3940,25.2070,71.4970,133.0670
POL,A,HIST_STD,INDL,C,318737,2022-12-31,3812,254.0150,23.6640,9.1120,67.8740,138.5240
POL,A,HIST_STD,INDL,C,318737,2023-12-31,3812,322.2700,22.5480,10.7460,75.3950,198.1800
POL,A,HIST_STD,INDL,C,318737,2024-12-31,3812,219.9270,2.3090,-4.6280,78.3090,170.5420
POL,A,HIST_STD,INDL,C,318838,2018-12-31,2300,187.5830,13.8120,29.0700,251.2710,94.8910
POL,A,HIST_STD,INDL,C,318838,2019-12-31,2300,357.3880,9.9560,24.0570,514.1210,108.4230
POL,A,HIST_STD,INDL,C,318838,2020-12-31,2300,259.7390,5.7730,20.2960,405.6700,60.2850
POL,A,HIST_STD,INDL,C,318838,2021-12-31,2300,268.7260,2.9440,39.3570,444.2480,79.1850
POL,A,HIST_STD,INDL,C,318838,2022-12-31,2300,314.7590,5.0480,16.0050,409.8690,86.8070
POL,A,HIST_STD,INDL,C,318838,2023-12-31,2300,212.4720,2.9000,4.8580,275.1610,83.0820
POL,A,HIST_STD,INDL,C,318838,2024-12-31,2300,188.4100,2.9420,-2.8260,273.3540,94.9050
POL,A,HIST_STD,INDL,C,319006,2018-12-31,3841,45.6540,0.0060,-2.5380,0.9210,34.0080
POL,A,HIST_STD,INDL,C,319006,2019-12-31,3841,43.7670,0.0370,-1.4280,0.2940,32.8300
POL,A,HIST_STD,INDL,C,319006,2020-12-31,3841,51.4830,0.0070,-2.2470,0.2570,30.6530
POL,A,HIST_STD,INDL,C,319006,2021-12-31,3841,44.4960,,-16.1760,0.0060,23.9010
POL,A,HIST_STD,INDL,C,319006,2023-12-31,3841,7.3610,,-2.6450,0.0120,-13.2070
POL,A,HIST_STD,INDL,C,319006,2024-12-31,3841,3.8160,0.0190,-6.3890,0.0120,-24.3190
POL,I,HIST_STD,FS,C,319176,2018-12-31,6500,21.4220,,-10.9570,-6.4070,-3.6230
POL,A,HIST_STD,INDL,C,319198,2018-12-31,1600,900.8170,4.4990,33.0610,837.0340,191.5260
POL,A,HIST_STD,INDL,C,319198,2019-12-31,1600,954.9810,7.7070,46.5110,772.1190,242.3160
POL,A,HIST_STD,INDL,C,319198,2020-12-31,1600,953.4970,6.1430,79.7990,1054.9780,293.4800
POL,A,HIST_STD,INDL,C,319198,2021-12-31,1600,1357.1490,2.9690,93.1460,1255.7830,387.2680
POL,A,HIST_STD,INDL,C,319198,2022-12-31,1600,1386.7790,6.6270,111.7800,1386.8480,476.9610
POL,A,HIST_STD,INDL,C,319198,2023-12-31,1600,1542.7970,6.8140,115.3950,1568.8290,577.8630
POL,A,HIST_STD,INDL,C,319198,2024-12-31,1600,1678.1140,9.6420,119.3740,1404.0010,639.2670
POL,A,HIST_STD,INDL,C,319301,2018-12-31,8071,18.3320,3.0750,0.4310,2.8180,2.6550
POL,A,HIST_STD,INDL,C,319301,2019-12-31,8071,17.1690,0.9610,-0.3110,1.3570,2.4760
POL,A,HIST_STD,INDL,C,319301,2020-12-31,8071,20.2590,0.0240,1.4750,4.6790,3.8730
POL,A,HIST_STD,INDL,C,319301,2021-12-31,8071,15.2140,0.0820,9.5940,29.8830,8.1620
POL,A,HIST_STD,INDL,C,319301,2022-12-31,8071,3.6130,,-1.0730,0.3000,-0.5730
POL,A,HIST_STD,INDL,C,319301,2023-12-31,8071,5.6120,,-2.3300,1.1280,2.4560
POL,A,HIST_STD,INDL,C,319301,2024-12-31,8071,24.5200,0.0450,1.5870,3.3030,18.0160
POL,A,HIST_STD,INDL,C,319387,2018-12-31,1700,44.8810,0.0060,-0.1280,71.1280,19.6630
POL,A,HIST_STD,INDL,C,319387,2019-12-31,1700,35.8040,0.0780,6.6920,68.6190,24.9490
POL,A,HIST_STD,INDL,C,319387,2020-12-31,1700,38.9130,,1.7810,50.7130,26.0110
POL,A,HIST_STD,INDL,C,319387,2021-12-31,1700,42.7930,,2.3570,76.6560,28.1100
POL,A,HIST_STD,INDL,C,319387,2022-12-31,1700,46.5860,,3.8610,84.7070,31.0150
POL,A,HIST_STD,INDL,C,319387,2023-12-31,1700,87.9870,,10.1410,132.3930,36.9130
POL,A,HIST_STD,INDL,C,319387,2024-12-31,1700,80.9620,7.1670,5.8520,135.9540,39.9630
POL,I,HIST_STD,FS,C,319401,2019-12-31,6799,0.0440,,-0.0090,0.0000,-0.2220
POL,I,HIST_STD,FS,C,319401,2020-12-31,6799,0.0330,,-0.0100,,-0.2420
POL,I,HIST_STD,FS,C,319401,2021-12-31,6799,0.0380,,0.0020,0.0080,-0.2500
POL,A,HIST_STD,INDL,C,319404,2018-12-31,7370,68.0960,0.3930,0.0970,43.6940,62.5770
POL,A,HIST_STD,INDL,C,319404,2019-12-31,7370,76.1280,17.4440,-3.7290,42.7290,58.7390
POL,A,HIST_STD,INDL,C,319404,2020-12-31,7370,98.7570,,-0.5400,50.1280,64.5570
POL,A,HIST_STD,INDL,C,319404,2021-12-31,7370,105.8800,,6.9190,55.1440,75.8930
POL,A,HIST_STD,INDL,C,319404,2022-12-31,7370,122.2280,0.6770,13.1690,50.3920,91.2100
POL,A,HIST_STD,INDL,C,319404,2023-12-31,7370,93.1190,0.6920,13.2100,54.7180,76.6910
POL,A,HIST_STD,INDL,C,319404,2024-12-31,7370,98.1730,0.1480,12.0860,46.9710,86.2600
POL,A,HIST_STD,INDL,C,319406,2018-12-31,7372,34.6860,0.3840,-4.4360,17.4870,15.6930
POL,A,HIST_STD,INDL,C,319406,2019-12-31,7372,39.3370,,1.5960,19.6980,16.3850
POL,A,HIST_STD,INDL,C,319406,2020-12-31,7372,43.4540,0.2580,3.4440,30.4580,21.4800
POL,A,HIST_STD,INDL,C,319406,2021-12-31,7372,23.5670,0.1900,-2.3420,25.6900,6.6230
POL,A,HIST_STD,INDL,C,319406,2022-12-31,7372,19.3460,0.1710,1.1390,38.2950,7.3140
POL,A,HIST_STD,INDL,C,319406,2023-12-31,7372,13.9070,0.0370,0.5500,24.8830,4.8040
POL,A,HIST_STD,INDL,C,319506,2018-12-31,7372,5.9200,,-1.4340,2.5170,2.9510
POL,A,HIST_STD,INDL,C,319506,2019-12-31,7372,3.3220,,-0.5790,0.8570,0.7160
POL,A,HIST_STD,INDL,C,319506,2020-12-31,7372,5.8670,,-0.5840,0.6990,3.7910
POL,A,HIST_STD,INDL,C,319506,2021-12-31,7372,5.8530,,-0.6280,0.0010,4.0400
POL,A,HIST_STD,INDL,C,319506,2022-12-31,7372,5.2860,,-0.6940,0.0010,2.9860
POL,A,HIST_STD,INDL,C,319506,2023-12-31,7372,4.0990,,-0.7380,0.0000,1.7360
POL,A,HIST_STD,INDL,C,319506,2024-12-31,7372,0.8470,,-0.4800,0.0000,-1.5460
POL,I,HIST_STD,FS,C,319523,2018-12-31,6799,112.9740,,15.6390,52.0530,41.1240
POL,I,HIST_STD,FS,C,319523,2019-12-31,6799,124.7030,,14.7820,50.3610,51.2820
POL,I,HIST_STD,FS,C,319523,2020-12-31,6799,135.9290,,16.1890,54.2960,58.5370
POL,I,HIST_STD,FS,C,319526,2018-12-31,6020,20471.5800,,-1038.3000,203.6970,272.6540
POL,I,HIST_STD,FS,C,319526,2019-12-31,6020,17323.3070,,382.8950,1023.8100,155.9700
POL,A,HIST_STD,INDL,C,319660,2018-12-31,7370,1063.4460,42.6990,116.0320,567.3160,467.7600
POL,A,HIST_STD,INDL,C,319660,2019-12-31,7370,1145.0690,58.4790,140.5230,708.7000,513.1270
POL,A,HIST_STD,INDL,C,319660,2020-12-31,7370,1243.8330,61.2140,132.4170,632.2860,597.6940
POL,A,HIST_STD,INDL,C,319660,2021-12-31,7370,1262.9470,77.9770,223.9050,872.2390,743.3120
POL,A,HIST_STD,INDL,C,319660,2022-12-31,7370,2010.8360,97.0650,265.7160,1077.7200,922.8690
POL,A,HIST_STD,INDL,C,319660,2023-12-31,7370,2085.1240,123.7030,290.8720,1436.8030,915.8260
POL,A,HIST_STD,INDL,C,319660,2024-12-31,7370,2257.3510,18.3310,303.1630,1568.3080,1012.4450
POL,A,HIST_STD,INDL,C,319669,2018-04-30,3080,216.1970,15.8050,5.0460,228.5980,103.7080
POL,A,HIST_STD,INDL,C,319669,2019-04-30,3080,214.6400,14.5710,5.7130,216.8440,108.5810
POL,A,HIST_STD,INDL,C,319669,2020-04-30,3080,192.6300,3.6290,-2.9060,184.5800,108.0670
POL,A,HIST_STD,INDL,C,319669,2021-04-30,3080,191.0040,12.7450,-11.7140,186.5260,96.9180
POL,A,HIST_STD,INDL,C,319669,2022-04-30,3080,195.5390,11.7130,-25.0550,159.9460,73.0290
POL,A,HIST_STD,INDL,C,319669,2023-04-30,3080,217.4640,11.3220,8.8660,252.7870,78.0770
POL,A,HIST_STD,INDL,C,319669,2024-12-31,3080,285.2810,41.6200,3.0340,252.2660,102.2230
POL,A,HIST_STD,FS,C,319780,2018-12-31,6799,82.7520,,-28.4660,-1.3820,53.9940
POL,A,HIST_STD,FS,C,319780,2019-12-31,6799,75.9250,,-10.4640,4.3870,46.7150
POL,A,HIST_STD,FS,C,319780,2020-12-31,6799,71.0290,,-8.8080,0.5000,28.9980
POL,A,HIST_STD,FS,C,319780,2021-12-31,6799,56.6120,,-22.5740,1.0820,7.3020
POL,A,HIST_STD,FS,C,319780,2022-12-31,6799,8.1800,,-11.8870,-4.0610,-47.3980
POL,A,HIST_STD,FS,C,319780,2023-12-31,6799,2.2060,,-10.9100,-2.1500,-44.7270
POL,A,HIST_STD,FS,C,319780,2024-12-31,6799,0.5960,,-6.0590,-2.5000,-34.7410
POL,A,HIST_STD,FS,C,319885,2018-12-31,6552,1871.9850,,264.8680,1064.7940,857.2670
POL,A,HIST_STD,FS,C,319885,2019-12-31,6552,2409.4350,,147.8600,730.4500,788.8280
POL,A,HIST_STD,FS,C,319885,2020-12-31,6552,2792.6860,,204.0220,1170.0540,956.1390
POL,A,HIST_STD,FS,C,319885,2021-12-31,6552,3115.4700,,421.5130,1684.7010,1165.6910
POL,A,HIST_STD,FS,C,319885,2022-12-31,6552,3178.0810,,466.2780,1693.7090,1301.7420
POL,A,HIST_STD,FS,C,319885,2023-12-31,6552,3539.7010,,431.8030,1519.3330,1698.9030
POL,A,HIST_STD,FS,C,319885,2024-12-31,6552,3799.6420,,376.3900,1535.3910,1739.0670
POL,A,HIST_STD,INDL,C,320073,2018-12-31,3270,643.0810,30.0180,67.1560,886.3440,285.3590
POL,A,HIST_STD,INDL,C,320073,2019-12-31,3270,753.8930,91.9870,38.9940,772.0460,309.2700
POL,A,HIST_STD,INDL,C,320073,2020-12-31,3270,905.3640,17.8290,72.8270,952.3270,361.7210
POL,A,HIST_STD,INDL,C,320073,2021-12-31,3270,1220.3390,17.5180,54.8810,1504.8620,405.6220
POL,A,HIST_STD,INDL,C,320073,2022-12-31,3270,1324.9100,16.6060,97.1900,1677.9450,482.4950
POL,A,HIST_STD,INDL,C,320073,2023-12-31,3270,1520.9400,19.9180,101.8510,1566.2370,521.9280
POL,A,HIST_STD,INDL,C,320073,2024-12-31,3270,1455.1390,17.3890,62.7870,1728.1620,552.6420
POL,I,HIST_STD,INDL,C,320157,2018-12-31,3845,54.5280,1.5210,-18.7060,0.8660,29.0150
POL,I,HIST_STD,INDL,C,320157,2019-12-31,3845,48.8660,0.4810,-13.6970,0.5830,20.7890
POL,I,HIST_STD,INDL,C,320157,2020-12-31,3845,35.8770,0.0680,-7.2750,0.1910,7.9030
POL,I,HIST_STD,INDL,C,320157,2021-12-31,3845,23.7370,,-4.2670,0.4360,1.7650
POL,I,HIST_STD,INDL,C,320157,2022-12-31,3845,24.3030,,-2.5300,2.2400,0.6500
POL,I,HIST_STD,INDL,C,320157,2023-12-31,3845,19.1160,,-3.5590,0.3190,-4.4290
POL,A,HIST_STD,INDL,C,320263,2018-12-31,3585,46.9860,1.5830,2.6930,57.5010,23.1500
POL,A,HIST_STD,INDL,C,320263,2019-12-31,3585,62.4430,12.9230,5.1910,62.2100,26.2610
POL,A,HIST_STD,INDL,C,320263,2020-12-31,3585,75.6100,6.1920,10.3610,84.5510,32.3220
POL,A,HIST_STD,INDL,C,320263,2021-12-31,3585,116.6300,2.1430,10.3810,130.5250,42.7930
POL,A,HIST_STD,INDL,C,320263,2022-12-31,3585,199.1440,15.7480,50.8250,289.5220,80.1790
POL,A,HIST_STD,INDL,C,320263,2023-12-31,3585,269.0010,36.9740,28.9960,315.7240,98.7160
POL,A,HIST_STD,INDL,C,320263,2024-12-31,3585,292.1870,18.3110,-18.6670,207.7550,102.5770
POL,A,HIST_STD,INDL,C,320295,2018-12-31,7372,9.3240,1.3370,-13.8820,1.7310,8.0110
POL,A,HIST_STD,INDL,C,320295,2019-12-31,7372,23.8580,3.3480,-11.0520,3.5120,20.9660
POL,A,HIST_STD,INDL,C,320295,2020-12-31,7372,91.2410,0.2650,-6.2270,15.7220,79.7930
POL,A,HIST_STD,INDL,C,320295,2021-12-31,7372,89.0520,0.2890,-5.6650,30.7800,78.4620
POL,A,HIST_STD,INDL,C,320295,2022-12-31,7372,110.5750,0.2320,-124.2880,33.3500,29.3990
POL,A,HIST_STD,INDL,C,320295,2023-12-31,7372,52.2550,0.0260,-11.1710,25.7640,12.4120
POL,A,HIST_STD,INDL,C,320295,2024-12-31,7372,58.4820,0.0230,-49.4820,24.6320,-5.5580
POL,A,HIST_STD,INDL,C,320314,2018-12-31,8700,30.5330,,0.7280,2.6820,14.9760
POL,A,HIST_STD,INDL,C,320314,2019-12-31,8700,30.1880,0.1320,0.6920,2.7730,15.1750
POL,A,HIST_STD,INDL,C,320314,2020-12-31,8700,36.2340,0.0010,0.4380,2.4230,22.9530
POL,A,HIST_STD,INDL,C,320314,2021-12-31,8700,37.5060,,0.6920,2.7340,23.3950
POL,A,HIST_STD,INDL,C,320314,2022-12-31,8700,37.9310,,0.9400,3.7390,23.5560
POL,A,HIST_STD,INDL,C,320314,2023-12-31,8700,25.1470,0.5340,0.4020,11.5740,9.7770
POL,A,HIST_STD,INDL,C,320314,2024-12-31,8700,20.9600,,0.9580,8.5800,6.7810
POL,I,HIST_STD,INDL,C,320489,2020-12-31,4210,2480.8000,483.7000,617.8000,2513.8000,638.1000
POL,I,HIST_STD,INDL,C,320489,2021-12-31,4210,7292.9000,849.6000,881.1000,4581.9000,-6.9000
POL,I,HIST_STD,INDL,C,320489,2022-12-31,4210,8755.3000,987.1000,949.6000,7060.2000,469.0000
POL,I,HIST_STD,INDL,C,320489,2023-12-31,4210,9732.8000,881.4000,1498.8000,8843.7000,1294.0000
POL,I,HIST_STD,INDL,C,320489,2024-12-31,4210,12892.8000,1173.8000,1960.0000,10919.8000,2456.0000
POL,A,HIST_STD,INDL,C,320705,2018-12-31,5940,196.0430,12.2740,38.0430,245.0870,135.0880
POL,A,HIST_STD,INDL,C,320705,2019-12-31,5940,259.3930,16.8500,36.5880,284.5360,149.8850
POL,A,HIST_STD,INDL,C,320705,2020-12-31,5940,276.6190,21.3850,14.3470,211.0400,163.4140
POL,A,HIST_STD,INDL,C,320705,2021-12-31,5940,334.5200,1.6470,53.7370,277.7410,205.8140
POL,A,HIST_STD,INDL,C,320705,2022-12-31,5940,330.0510,9.2560,86.8220,405.9190,214.3640
POL,A,HIST_STD,INDL,C,320705,2023-12-31,5940,337.9560,11.4800,77.5570,467.1030,216.6680
POL,A,HIST_STD,INDL,C,320705,2024-12-31,5940,350.4220,11.7120,51.7620,454.1620,185.7910
POL,I,HIST_STD,INDL,C,320756,2018-12-31,7370,31.8560,4.2020,1.5950,26.4640,28.1120
POL,I,HIST_STD,INDL,C,320756,2019-12-31,7370,32.9350,2.3570,2.2100,33.1790,29.8530
POL,A,HIST_STD,INDL,C,320978,2018-12-31,4522,1193.3010,92.4710,118.7700,1296.1420,318.3470
POL,A,HIST_STD,INDL,C,320978,2019-12-31,4522,1729.6570,83.4500,173.5630,1614.6570,361.5950
POL,A,HIST_STD,INDL,C,320978,2020-12-31,4522,1710.8950,19.6360,-134.7960,470.5200,206.1650
POL,A,HIST_STD,INDL,C,320978,2021-12-31,4522,1746.9990,1.4870,22.4440,1120.2960,89.0480
POL,A,HIST_STD,INDL,C,320978,2022-12-31,4522,1849.8020,6.7850,171.7950,2255.7980,161.3190
POL,A,HIST_STD,INDL,C,320978,2023-12-31,4522,2136.8700,13.0000,163.9040,2625.9430,357.7540
POL,A,HIST_STD,INDL,C,320978,2024-12-31,4522,2708.6240,106.1170,262.6200,2926.2970,346.6710
POL,A,HIST_STD,FS,C,320988,2018-12-31,6552,726.5780,,97.8300,323.8790,349.6390
POL,A,HIST_STD,FS,C,320988,2019-12-31,6552,688.3570,,82.7170,287.6110,367.3350
POL,A,HIST_STD,FS,C,320988,2020-12-31,6552,741.5270,,32.6060,191.3650,378.1990
POL,A,HIST_STD,FS,C,320988,2021-12-31,6552,845.3310,,87.5710,310.0380,404.9330
POL,A,HIST_STD,FS,C,320988,2022-12-31,6552,,,102.5610,368.0360,374.7700
POL,A,HIST_STD,FS,C,320988,2023-12-31,6552,839.6310,,151.9540,455.0730,541.5630
POL,A,HIST_STD,FS,C,320988,2024-12-31,6552,700.6200,,50.9880,198.6640,531.0070
POL,A,HIST_STD,INDL,C,321003,2018-12-31,2086,151.5450,30.7450,8.1670,269.2710,56.0280
POL,A,HIST_STD,INDL,C,321003,2019-12-31,2086,172.3360,17.1130,10.6820,296.7830,55.0390
POL,A,HIST_STD,INDL,C,321003,2020-12-31,2086,210.4470,16.1970,75.6120,445.9420,84.5630
POL,A,HIST_STD,INDL,C,321003,2021-12-31,2086,0.0000,,20.5240,395.3080,
POL,A,HIST_STD,INDL,C,321003,2022-12-31,2086,233.0560,16.1440,20.8760,377.1580,90.9310
POL,A,HIST_STD,INDL,C,321003,2023-12-31,2086,227.5980,10.5010,8.6080,359.2300,81.8000
POL,A,HIST_STD,INDL,C,321003,2024-12-31,2086,224.3260,10.8100,19.1910,387.8940,94.0300
POL,A,HIST_STD,INDL,C,321021,2018-12-31,7370,20.3610,0.3580,-0.8980,15.0580,16.7460
POL,A,HIST_STD,INDL,C,321021,2019-12-31,7370,18.6800,0.1590,-0.7140,5.0880,16.1190
POL,A,HIST_STD,INDL,C,321021,2020-12-31,7370,58.4000,0.0710,0.6580,6.4260,46.3510
POL,A,HIST_STD,INDL,C,321021,2021-12-31,7370,68.9730,1.7180,2.3710,15.1590,56.8250
POL,A,HIST_STD,INDL,C,321021,2022-12-31,7370,77.7550,3.1430,1.4020,22.2020,63.6270
POL,A,HIST_STD,INDL,C,321021,2023-12-31,7370,80.3060,5.2600,4.2120,26.5240,67.8160
POL,A,HIST_STD,INDL,C,321021,2024-12-31,7370,74.1410,0.9920,-1.1790,18.1170,63.3860
POL,A,HIST_STD,FS,C,321080,2018-12-31,6799,47.8640,,-4.1360,-1.4730,26.6040
POL,A,HIST_STD,FS,C,321080,2021-12-31,6799,446.2580,,-462.4020,-459.9560,302.3720
POL,A,HIST_STD,FS,C,321080,2022-12-31,6799,319.2160,,-140.1710,-132.6270,205.8450
POL,A,HIST_STD,FS,C,321080,2023-12-31,6799,294.8580,,-43.2290,-35.9890,198.0380
POL,A,HIST_STD,FS,C,321080,2024-12-31,6799,169.2230,,-89.9850,-71.7800,136.6170
POL,I,HIST_STD,INDL,C,321098,2018-12-31,7389,24.2730,0.0570,0.0090,20.7320,7.3920
POL,I,HIST_STD,INDL,C,321098,2019-12-31,7389,77.3910,0.5870,0.2870,45.0950,48.9600
POL,I,HIST_STD,INDL,C,321098,2020-12-31,7389,79.7820,0.8360,6.8440,86.4800,49.8710
POL,I,HIST_STD,INDL,C,321098,2021-12-31,7389,94.3780,1.0670,-0.7450,96.0790,66.2290
POL,I,HIST_STD,INDL,C,321098,2022-12-31,7389,124.6540,1.5720,17.3820,123.7740,82.5760
POL,A,HIST_STD,INDL,C,321145,2018-12-31,4950,25.9090,1.9570,-0.2220,9.4870,5.2610
POL,A,HIST_STD,INDL,C,321145,2019-12-31,4950,22.9940,0.7030,1.1750,7.7470,5.8220
POL,A,HIST_STD,INDL,C,321145,2020-12-31,4950,20.8590,0.3330,1.1210,6.3760,7.2550
POL,A,HIST_STD,INDL,C,321145,2021-12-31,4950,23.0130,0.8940,1.3360,8.0250,8.5600
POL,A,HIST_STD,INDL,C,321145,2022-12-31,4950,22.5330,0.8520,0.7630,9.2320,8.6090
POL,A,HIST_STD,INDL,C,321145,2023-12-31,4950,27.5680,4.0030,-0.1990,6.8120,7.2700
POL,A,HIST_STD,INDL,C,321145,2024-12-31,4950,28.4930,3.7220,-0.0810,9.6050,7.0470
POL,I,HIST_STD,INDL,C,321162,2018-12-31,2750,48.2800,16.3960,4.2810,71.8790,15.6730
POL,I,HIST_STD,INDL,C,321162,2019-12-31,2750,61.8510,9.9460,4.7290,80.8130,20.1660
POL,I,HIST_STD,INDL,C,321162,2020-12-31,2750,63.6240,8.0300,10.1380,91.5670,23.7470
POL,I,HIST_STD,INDL,C,321162,2021-12-31,2750,90.1050,15.0950,6.4470,112.8320,33.9440
POL,I,HIST_STD,INDL,C,321162,2022-12-31,2750,112.4360,13.1080,12.4930,153.4620,43.3810
POL,I,HIST_STD,INDL,C,321162,2023-12-31,2750,124.5650,28.4830,10.4100,149.8970,52.8370
POL,A,HIST_STD,INDL,C,321190,2018-12-31,3845,3.1840,0.0530,-1.4790,0.0680,1.2900
POL,A,HIST_STD,INDL,C,321190,2019-12-31,3845,4.1060,,-1.0490,0.7950,1.0430
POL,A,HIST_STD,INDL,C,321190,2020-12-31,3845,3.9430,0.3810,-2.1770,0.3260,0.7060
POL,A,HIST_STD,INDL,C,321190,2022-12-31,3845,4.7330,,-1.0430,0.0020,3.9340
POL,A,HIST_STD,INDL,C,321190,2023-12-31,3845,4.5970,,-0.3960,0.0020,3.4460
POL,A,HIST_STD,INDL,C,321190,2024-12-31,3845,4.6180,,-0.3280,0.0180,2.9860
POL,A,HIST_STD,INDL,C,321228,2018-12-31,5734,25.4530,0.6180,-1.3250,163.4580,9.2090
POL,A,HIST_STD,INDL,C,321228,2019-12-31,5734,30.1570,0.1430,1.0310,161.5200,9.5410
POL,A,HIST_STD,INDL,C,321228,2020-12-31,5734,34.9170,0.1960,4.6740,173.1240,12.9250
POL,A,HIST_STD,INDL,C,321228,2021-12-31,5734,47.0450,0.4120,6.1650,202.8900,14.0890
POL,A,HIST_STD,INDL,C,321228,2022-12-31,5734,37.4550,0.2600,7.6080,187.8420,13.5080
POL,A,HIST_STD,INDL,C,321228,2023-12-31,5734,29.7420,0.3890,-2.0050,114.0510,11.8270
POL,A,HIST_STD,INDL,C,321228,2024-12-31,5734,25.1910,0.1010,-1.8600,114.1390,8.0950
POL,A,HIST_STD,INDL,C,321231,2018-12-31,5160,274.8670,13.9940,12.1470,375.5770,112.6650
POL,A,HIST_STD,INDL,C,321231,2019-12-31,5160,278.6960,18.1080,19.0620,392.3730,123.3410
POL,A,HIST_STD,INDL,C,321231,2020-12-31,5160,347.4620,44.4650,22.5900,379.9640,131.7410
POL,A,HIST_STD,INDL,C,321231,2021-12-31,5160,416.3380,11.1410,11.2470,575.8360,134.1420
POL,A,HIST_STD,INDL,C,321231,2022-12-31,5160,373.6440,8.7770,-0.7530,652.0350,116.9920
POL,A,HIST_STD,INDL,C,321231,2023-12-31,5160,349.7390,9.9480,34.4900,562.5890,135.2440
POL,A,HIST_STD,INDL,C,321231,2024-12-31,5160,362.2290,12.0250,8.4120,531.5480,127.8470
POL,A,HIST_STD,INDL,C,321244,2018-12-31,7372,3.8140,0.0910,-0.2400,1.4300,2.5560
POL,A,HIST_STD,INDL,C,321244,2019-12-31,7372,1.2820,0.3790,-0.4420,0.8750,0.5880
POL,A,HIST_STD,INDL,C,321244,2020-12-31,7372,3.4560,0.6650,0.2550,1.2320,2.1710
POL,A,HIST_STD,INDL,C,321244,2021-12-31,7372,6.7050,0.0640,-0.7940,0.9500,5.4350
POL,A,HIST_STD,INDL,C,321244,2022-12-31,7372,4.0570,,-0.5920,0.8120,2.4910
POL,A,HIST_STD,INDL,C,321244,2023-12-31,7372,4.8210,0.6650,0.4470,1.3620,3.4270
POL,A,HIST_STD,INDL,C,321244,2024-12-31,7372,7.8600,,0.4400,1.1430,5.5750
POL,A,HIST_STD,FS,C,321373,2018-12-31,6552,40.1320,,1.5080,48.0510,25.8220
POL,A,HIST_STD,FS,C,321373,2019-12-31,6552,44.1200,,-0.2120,57.3710,28.0420
POL,A,HIST_STD,FS,C,321373,2020-12-31,6552,38.7230,,-2.3850,53.5710,21.3460
POL,A,HIST_STD,FS,C,321373,2021-12-31,6552,37.7260,,0.3710,68.4540,22.0320
POL,A,HIST_STD,FS,C,321373,2022-12-31,6552,42.6500,,0.6450,82.2700,21.3630
POL,A,HIST_STD,FS,C,321373,2023-12-31,6552,39.7760,,-0.4030,90.0630,20.1280
POL,A,HIST_STD,FS,C,321373,2024-12-31,6552,32.5150,,-4.4310,74.8550,15.1650
POL,A,HIST_STD,FS,C,321409,2018-12-31,6200,4.9040,,-3.1560,-2.4500,4.0670
POL,A,HIST_STD,FS,C,321409,2019-12-31,6200,4.6660,,-0.3570,0.2490,3.6240
POL,A,HIST_STD,FS,C,321409,2020-12-31,6200,5.3460,,1.2080,1.8720,4.6980
POL,A,HIST_STD,FS,C,321409,2021-12-31,6200,5.0340,,0.2390,0.4850,5.0260
POL,A,HIST_STD,FS,C,321409,2022-12-31,6200,60.2800,,2.7960,27.0560,55.7410
POL,A,HIST_STD,FS,C,321409,2023-12-31,6200,70.7220,,11.2630,56.3470,63.6860
POL,A,HIST_STD,INDL,C,321417,2018-12-31,1531,1171.4390,0.7630,87.5660,484.4740,491.0460
POL,A,HIST_STD,INDL,C,321417,2019-12-31,1531,1381.4430,1.2160,97.1210,508.1870,543.4400
POL,A,HIST_STD,INDL,C,321417,2020-12-31,1531,1460.0270,6.3390,134.5140,669.8870,613.8670
POL,A,HIST_STD,INDL,C,321417,2021-12-31,1531,1352.5220,0.6160,143.2200,596.3100,631.2490
POL,A,HIST_STD,INDL,C,321417,2022-12-31,1531,1326.9430,0.7920,114.7450,499.6780,731.6970
POL,A,HIST_STD,INDL,C,321417,2023-12-31,1531,2433.4350,2.9220,297.5020,1101.0640,1257.5490
POL,A,HIST_STD,INDL,C,321417,2024-12-31,1531,2826.4210,13.9790,125.8190,742.0270,1255.5200
POL,A,HIST_STD,INDL,C,321468,2018-12-31,8111,34.1630,0.0040,1.8890,10.9900,4.3440
POL,A,HIST_STD,INDL,C,321468,2019-12-31,8111,44.9320,0.0170,4.4330,13.7090,7.6840
